pname,pos,team,age,gp,w,l,min,pts,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,oreb,dreb,reb,ast,tov,stl,blk,pf,fp,dd2,td3,+/-
Nassir Little,SF,POR,-0.6903835862196214,0.22712859589339748,-0.15538933133670943,0.5832278998854487,-0.16719725355386428,-0.34045986075018053,-0.3334564800298032,-0.2812581489288614,-0.25475506580536006,0.018849939203438998,0.002468236512380556,0.36329112357583326,-0.4891541387184629,-0.4808141992257588,-0.047947147429080204,-0.4041356082215649,-0.27740720567105714,-0.32556152653077713,-0.5141282711723043,-0.4445410479028109,-0.48034661793677597,-0.054243737622029185,-0.39509560838814667,-0.40323117448609924,-0.4603356735404575,-0.14192829644558866,-1.2771750731658467
Isaiah Livers,PF,DET,-0.4588101973745976,0.1449282094433302,-0.9900371395560175,1.3347812264752885,0.10294531776013296,-0.366598394424081,-0.4120875879247947,-0.32191720743777114,-0.5036376218610907,0.28158057632282396,0.28224051666570077,0.34838429554528944,-0.498609300887277,-0.534760755736321,0.46739885211057586,-0.38494752119477416,-0.2701124084174823,-0.3145423305386725,-0.583582410796042,-0.5476398186216389,-0.1973065142366509,0.2470946851625075,0.1665894564077234,-0.3695913039717064,-0.346635743073018,-0.14192829644558866,-1.3578324022631656
Landry Shamet,SG,PHX,0.004336580315449876,-0.3482741092570734,-0.3640512833915364,-0.243480759363375,-0.3725347336362019,-0.366598394424081,-0.4514031418722904,-0.2893899606306433,-0.9018497115502598,0.2980012411427855,0.2573718695409612,0.43782526372855146,-0.3756921926926933,-0.4422809445753573,0.7696691018405669,-0.7111450006502169,-0.7005054463783985,-0.7332717782386493,-0.1822918263033351,-0.4445410479028109,-0.2680665401616822,-0.6192532803430354,-0.47099899552272373,-0.47499623158347054,-0.4603356735404575,-0.14192829644558866,0.25531417968321085
Lamar Stevens,F,CLE,-0.22723680852957387,0.5559301416936665,1.0270283969739766,-0.09317009404540703,0.008043480038863458,-0.40279021028025086,-0.3615390185637288,-0.32191720743777114,-0.19502325235198523,-0.4409286757554846,-0.38921295570226766,-0.016832991203029474,-0.422968003536764,-0.3960410389948755,-0.12227589736268449,-0.001185780658958965,0.0508586707398112,0.03807194120867632,-0.64531942379492,-0.5991892039810528,-0.23268652719916655,-0.09191104047009627,-0.19774680183824636,-0.34716472362877787,-0.346635743073018,-0.14192829644558866,0.04022796875702727
Simone Fontecchio,F,UTA,0.23590996916047358,0.1449282094433302,0.05327262071811755,0.2074512365905289,-0.42241280947180515,-0.40279021028025086,-0.4401701264587202,-0.25686271382351555,-0.9814921294880941,0.10095326330324679,0.207634575291482,0.08751480501077585,-0.4702438143808346,-0.4962275010859194,0.338562352225662,-0.32738326011440183,-0.7078002436319734,-0.6285894163136552,-0.5758652841711823,-0.392991662543397,-0.6572466827493542,-0.5062513717988342,-0.4558183180958083,-0.5860078042809669,-0.4603356735404575,-0.14192829644558866,-1.3779967345374953
Mo Bamba,C,LAL,-0.4588101973745976,0.0216276297682293,0.05327262071811755,-0.018014761386423068,-0.41925750540434603,-0.4128434924625203,-0.42893711104515003,-0.4493155907656883,0.1733229306104965,-0.1453567089961766,-0.20891526404790578,0.5123594038812697,-0.41351284136794986,-0.35750778434447406,-0.3254411471812033,0.19069508960894863,0.10921704876841001,0.13724470513761816,-0.5449967776717433,-0.5476398186216389,-0.7280067086743854,0.8121042278835138,0.19695081126155423,-0.2765209955485529,-0.23293581260557839,-0.14192829644558866,0.05367085693991374
Yuta Watanabe,SF,BKN,0.4674833580054973,0.391529368793532,0.40104254080949586,0.2826065692495129,-0.22581309449935433,-0.41485414889897415,-0.44578663416550535,-0.47371102587103414,0.23305474406387203,0.051691268843362115,-0.14052648445487198,0.9372040027517627,-0.47969897654964877,-0.4731075482956785,-0.018215647455638768,-0.3465713471411926,-0.2992915974317817,-0.32556152653077713,-0.5295625244220238,-0.6851048462467426,-0.3034465531241978,-0.16724564616623044,-0.18256612441133097,-0.42565775482902773,-0.4603356735404575,-0.14192829644558866,-0.047150804431734784
Chimezie Metu,PF,SAC,0.004336580315449876,0.720330914593801,1.166136365010528,0.05714057127256092,-0.5156156373105966,-0.416864805335428,-0.3615390185637288,-0.508948876578756,1.2086743638023363,-0.7857626369746774,-0.7435911772298066,-0.6056526984095031,-0.2905957331733662,-0.2727346241135908,0.06602360246911292,-0.02037386768574972,-0.007499707288787617,-0.011514440755794612,-0.5912995374209018,-0.513273561715363,-0.4095865920117447,-0.0165764347739621,-0.16738544698441554,-0.3707126329888528,-0.4603356735404575,-0.14192829644558866,0.5913863842553726
Montrezl Harrell,C,PHI,0.6990567468505211,0.3504291755684984,0.748812460900874,-0.16832542670439102,-0.5252029073617221,-0.4188754617718819,-0.38400504939086916,-0.5360549155846958,1.2982720839823991,-0.9335486203543314,-0.9425403542277231,-2.3721118200289237,-0.1393131384723401,-0.05694839807134242,-0.16687314732284736,0.3633878728500654,-0.4378927452497039,-0.2263887626018353,-0.64531942379492,-0.46172417635594887,-0.586486656824323,0.13409277661830624,-0.258469511545908,-0.4435990191033706,-0.346635743073018,-0.14192829644558866,0.12760674194578936
Derrick Jones Jr.,SF,CHI,0.004336580315449876,0.6381305281437337,0.3314885567912202,0.8086938978624006,-0.267560194468813,-0.4208861182083358,-0.4401701264587202,-0.4791322336722221,0.32265246424393496,-0.4901906702153693,-0.48247038242004103,0.1471421171329502,-0.21495443582285312,-0.18796146388270749,0.05611310247796553,0.22907126366253014,-0.430597947996129,-0.25944635057814924,-0.6376022971700603,-0.6335554608873287,-0.16192650127413527,0.5861004107951112,-0.09148205984983852,-0.35837801380024215,-0.4603356735404575,-0.14192829644558866,0.8199154833644425
Joe Ingles,SG,MIL,2.0884970799206637,-0.1016729499068716,0.5401505088460471,-0.769568087976263,-0.0854020634974249,-0.42490743108124357,-0.4794856804062159,-0.4303413634615304,-0.32444218150096493,0.42936655970247795,0.28224051666570077,0.6763345122172493,-0.6309815712506748,-0.6734804724777663,0.6457878519512265,-0.6727688265966354,-0.2701124084174823,-0.39718630047945735,0.2575843913136708,-0.11806160729318944,-0.020406449424072732,-0.5815859774949683,-0.2736501889728234,-0.32361681426870287,-0.346635743073018,-0.14192829644558866,0.5376148315238267
T.J. Warren,SF,PHX,0.6990567468505211,-0.26607372280700614,0.12282660473639322,-0.619257422658295,-0.5184068678318102,-0.4309394003906052,-0.34468949544337346,-0.3707080776484628,0.21314413957941328,-0.5722939943151771,-0.5632934855754447,0.07260797698023201,-0.5364299495625335,-0.5655873594566422,0.3633386022035301,-0.42332369524835567,-0.4160083534889793,-0.43575348645182366,-0.5912995374209018,-0.7194711031530185,-0.4095865920117447,-0.3555821604065659,-0.4102762858150621,-0.49966546996069194,-0.4603356735404575,-0.14192829644558866,0.3695787292377458
Ty Jerome,SG,GSW,-0.22723680852957387,-0.14277314313190523,-0.15538933133670943,-0.09317009404540703,-0.3619766007950887,-0.4409926825728746,-0.4233206033383649,-0.4466049868650943,0.2031888373371839,-0.35882535165567686,-0.4202987646081921,0.527266231911813,-0.44187832787439224,-0.5193474538761603,0.9926553516413799,-0.78789734875738,-0.5910834875747758,-0.6726662002820738,0.14182749194077449,-0.5476398186216389,-0.3742065790492291,-0.6192532803430354,-0.42545696324197746,-0.43462838696619915,-0.4603356735404575,-0.14192829644558866,-0.6184735522044097
Moses Moody,SG,GSW,-1.3851037527546926,0.5970303349187002,0.8879204289374254,0.1322959039315449,-0.3601562330638623,-0.45506727762805177,-0.4794856804062159,-0.48726404537400403,0.08372521043043359,-0.12893604417621504,-0.14052648445487198,0.3334774675147456,-0.4513334900432064,-0.4268676427151967,-0.14209689734497927,-0.38494752119477416,-0.5473147040533266,-0.5239070543886609,-0.5064111445474445,-0.47890730480908683,-0.5511066438618073,-0.5439186746469012,-0.5772637375111316,-0.5613385659037455,-0.4603356735404575,-0.14192829644558866,-0.047150804431734784
R.J. Hampton,PG,DET,-0.921956975064645,-0.060572756681837966,-1.0595911235742932,1.0341598958393525,-0.4420727809690501,-0.45506727762805177,-0.5131847266469266,-0.4601580063680642,-0.37421869271211106,-0.26030136273590754,-0.2586525582973849,0.25894332736202746,-0.2622302466669238,-0.24961467132334988,0.11557610242484911,-0.5768283914626816,-0.6056730820819255,-0.6230798183176028,-0.4832597646728654,-0.34144227718398307,-0.23268652719916655,-0.4685840689507671,-0.6228057697918777,-0.5534892627837206,-0.4603356735404575,-0.14192829644558866,-0.941102868593685
Romeo Langford,SG,SAS,-0.6903835862196214,-0.2249735295819725,-0.7118212034829149,0.3577619019084968,-0.3271468982042904,-0.4651205598103212,-0.4064710802180096,-0.4005247205549966,-0.005872509749629333,-0.6708179832349465,-0.6005964562625541,-0.41931734802770765,-0.4324231657055781,-0.40374768992495585,-0.15200739733612664,0.17150700258215784,-0.6932106491248237,-0.47432067242418996,-0.5141282711723043,-0.5476398186216389,-0.33882656608671347,-0.3179148575584988,-0.37991493096123125,-0.5120000891493027,-0.4603356735404575,-0.14192829644558866,-1.2099606322514145
Vlatko Cancar,SF,DEN,0.004336580315449876,0.4737297552435993,0.957474412955701,-0.16832542670439102,-0.2728999398137437,-0.4651205598103212,-0.4794856804062159,-0.48726404537400403,0.08372521043043359,-0.22746003309598437,-0.26486972007856985,0.4154650216827357,-0.44187832787439224,-0.5193474538761603,0.9926553516413799,-0.4616998693019372,-0.3503551782068057,-0.39718630047945735,-0.2826144724265119,-0.42735791944967294,-0.4095865920117447,-0.28024755471043167,-0.12184341470366933,-0.45369098025768845,-0.346635743073018,-0.14192829644558866,-0.4437160058268856
Theo Maledon,PG,CHA,-1.1535303639096688,-0.18387333635693887,-0.7118212034829149,0.4329172345674808,-0.3157392604219382,-0.46914187268322893,-0.5131847266469266,-0.4140777400579665,-0.6529671554945291,-0.47377000539540776,-0.38921295570226766,-0.1733546855237377,-0.205499273654039,-0.26502797318351046,0.6160563519777843,-0.6535807395698446,-0.3138811919389314,-0.424734290459719,0.27301864456339026,-0.049329093480637555,0.12111360242598981,-0.3555821604065659,-0.47099899552272373,-0.32249548525155647,-0.346635743073018,-0.14192829644558866,-0.9881529772337876
Matisse Thybulle,SG,POR,0.004336580315449876,0.9258318807189692,0.957474412955701,0.6583832325444327,0.10500840118885628,-0.47316318555613673,-0.46825266499264573,-0.41678834395856046,-0.32444218150096493,-0.046832720076407236,-0.05970338129946837,0.34838429554528944,-0.6215264090818606,-0.6195339159672042,-0.2362466472608776,-0.15469047687328502,-0.37953436722110506,-0.33107112452682946,-0.49097689129772515,-0.6507385893404667,1.748594198701709,0.39776389655477584,0.3183962306768775,-0.20699859648547445,-0.4603356735404575,-0.14192829644558866,-0.09420091307183742
Rudy Gay,SF,UTA,2.3200704687656875,0.30932898234346473,0.3314885567912202,0.2074512365905289,-0.3619766007950887,-0.47316318555613673,-0.47386917269943085,-0.32191720743777114,-0.8918944093080312,-0.39166668129559995,-0.16539513157961155,-0.49385148818042585,-0.4040576791991357,-0.4576942464355179,0.6457878519512265,-0.2890070860608203,-0.1606904496138595,-0.20435037061762598,-0.46010838479828614,-0.42735791944967294,-0.5157266308992917,-0.12957834331816334,-0.3647342535343159,-0.4469630061548099,-0.4603356735404575,-0.14192829644558866,0.3830216174206323
Jeremiah Robinson-Earl,PF,OKC,-0.921956975064645,-0.2249735295819725,-0.5727132354463635,0.2074512365905289,-0.3642823999213088,-0.4751738419925906,-0.46825266499264573,-0.4303413634615304,-0.234844461320902,-0.3259840220157537,-0.2897383672033094,0.10987504705659108,-0.4702438143808346,-0.51164080294608,0.5268618520574593,0.4401402209572285,-0.3138811919389314,-0.11068720468473646,-0.5681481575463225,-0.7366542316061565,-0.33882656608671347,-0.39324946325463295,-0.3191922212535696,-0.43462838696619915,-0.346635743073018,-0.14192829644558866,-0.06731513670606448
Ben Simmons,PG,BKN,0.004336580315449876,-0.26607372280700614,-0.01628136330015812,-0.4689467573403269,-0.010766986517142639,-0.4771844984290445,-0.33907298773658834,-0.4655792141692522,0.9797024122310642,-0.9335486203543314,-0.9674090013524627,-2.3721118200289237,-0.5647954360689759,-0.3960410389948755,-1.4255066461985468,-0.15469047687328502,0.5177256949686017,0.34660942898760655,1.0755998135488045,0.6036297877386053,0.7225738227887556,0.09642547377023915,0.7130938437766781,0.09127492207547519,-0.005535951670699292,0.49496002541948975,0.2687570678660973
Kris Dunn,G,UTA,0.6990567468505211,-1.088077587307679,-1.129145107592569,-0.769568087976263,-0.6630654235399346,-0.47919515486549835,-0.4345536187519351,-0.5170806882805379,0.6909986472064168,-0.6543973184149849,-0.7560255007921763,1.145899595179374,-0.41351284136794986,-0.4268676427151967,0.2345021023186163,-0.7495211747037984,-0.44518754250327874,-0.5514550443689226,0.05693909906731721,-0.46172417635594887,-0.3034465531241978,-0.4309167661027,-0.5165410278034699,-0.4267790838461742,-0.11923588213813885,-0.14192829644558866,-0.41683022946111264
Jaylin Williams,F,OKC,-1.3851037527546926,0.0216276297682293,-0.08583534731843377,0.1322959039315449,-0.2423177619291402,-0.4832164677384061,-0.5131847266469266,-0.46828981806984615,-0.31448687925873553,-0.1781980386360997,-0.27730404364093963,0.6614276841867059,-0.44187832787439224,-0.41916099178511645,-0.11236539737153711,-0.077938128766122,0.32806096637565557,0.22539827307445537,-0.31348297892595084,-0.42735791944967294,-0.1973065142366509,-0.3555821604065659,0.28803487582304665,-0.30567554999436003,-0.4603356735404575,-0.14192829644558866,-0.6050306640215233
Robert Covington,PF,LAC,1.3937769133855922,-0.019472563456804332,-0.29449729937326075,0.2826065692495129,-0.40687900483200645,-0.4832164677384061,-0.5131847266469266,-0.4818428375728161,-0.22488915907867263,-0.046832720076407236,-0.1343093226736871,0.5868935440339877,-0.5175196252249052,-0.5270541048062407,0.11557610242484911,-0.32738326011440183,-0.12421646334598524,-0.18782157662946902,-0.46010838479828614,-0.513273561715363,0.15649361538850545,0.4354311994028429,-0.09148205984983852,-0.3281021303372886,-0.4603356735404575,-0.14192829644558866,-0.047150804431734784
Paul Reed,SF,PHI,-0.6903835862196214,0.8436314942689019,1.374798317065355,0.05714057127256092,-0.43527674143913825,-0.48522712417486,-0.3896215570976543,-0.5360549155846958,1.248495572771253,-0.9171279555343698,-0.9425403542277231,-1.1273916794785304,-0.44187832787439224,-0.4422809445753573,0.09079985244698102,1.2268517890556496,-0.01479450454236247,0.3410998309915542,-0.6916221835440786,-0.2898928918245692,0.4041537061261149,1.1134426506680504,0.47020300494603157,-0.18120802909110661,0.10816397879674026,-0.14192829644558866,-0.11436524534616713
Jae'Sean Tate,SF,HOU,0.23590996916047358,-0.7181758482823761,-1.1986990916108444,-0.018014761386423068,-0.5295717899166655,-0.4932697499206755,-0.46825266499264573,-0.4818428375728161,0.12354641939935035,-0.7200799776948311,-0.6938538829803275,-0.2627956537069994,-0.3284163818486227,-0.303561227833912,-0.008305147464491385,-0.13550238984649426,-0.5473147040533266,-0.45228228043998064,-0.2517459659270729,-0.25552663491829325,-0.4449666049742603,-0.5439186746469012,0.21213148868846962,-0.5142427471835955,-0.4603356735404575,-0.14192829644558866,-0.6319164403872962
Robert Williams III,C,BOS,-0.22723680852957387,-0.5537750753822416,-0.01628136330015812,-0.995034085953215,-0.35238933074396306,-0.501312375666491,-0.37277203397729897,-0.6417684677078611,2.781612118074555,-0.9335486203543314,-0.9736261631336476,-2.3721118200289237,-0.5647954360689759,-0.5193474538761603,-0.5781588969554577,1.0733470928413236,0.2624077910934819,0.5063877708731238,-0.5141282711723043,-0.47890730480908683,-0.4095865920117447,1.0004407421238493,-0.3647342535343159,-0.18681467417683875,0.22186390926417981,-0.14192829644558866,1.1627091320280476
Eugene Omoruyi,F,DET,0.004336580315449876,-0.3482741092570734,-0.9900371395560175,0.4329172345674808,-0.5686490172136589,-0.5033230321029449,-0.5188012343537117,-0.48455344147341006,-0.24479976356313138,-0.5230319998552925,-0.426515926389377,-0.277702481737543,-0.31896121967980856,-0.2573213222534302,-0.23129139726530426,-0.09712621579291277,-0.6129678793355003,-0.4908494664123469,-0.6839050569192189,-0.47890730480908683,-0.1973065142366509,-0.6945878860391697,-0.015578672715261482,-0.599463752486724,-0.4603356735404575,-0.14192829644558866,-0.27567990354080474
Zeke Nnaji,PF,DEN,-0.921956975064645,0.18602840266836385,0.6792584768825984,-0.393791424681343,-0.4685287919962072,-0.5053336885393989,-0.46825266499264573,-0.5712927662924175,0.9299259010199181,-0.6543973184149849,-0.5757278091378145,-0.41931734802770765,-0.422968003536764,-0.35750778434447406,-0.404725147110381,0.3250116987964839,-0.5764938930676261,-0.3420903205189341,-0.7610763231678164,-0.5304566901685009,-0.586486656824323,0.058758170922172066,0.19695081126155423,-0.546761288680842,-0.346635743073018,-0.14192829644558866,-0.6520807726616259
Aleksej Pokusevski,F,OKC,-1.1535303639096688,-0.5948752686072752,-0.5727132354463635,-0.4689467573403269,-0.5006886219145401,-0.5073443449758527,-0.4794856804062159,-0.42763075956093644,-0.3343974837431943,-0.3095633571957922,-0.33325849967160365,0.34838429554528944,-0.5931609225754183,-0.5655873594566422,-0.48400914703955894,-0.058750041739331245,-0.27740720567105714,-0.2263887626018353,-0.40608849842426786,-0.3242591487308451,-0.48034661793677597,0.8121042278835138,-0.5165410278034699,-0.37856193610887784,-0.11923588213813885,-0.14192829644558866,-1.3175037377145062
Payton Pritchard,PG,BOS,-0.22723680852957387,-0.019472563456804332,0.5401505088460471,-0.619257422658295,-0.5716829634323696,-0.519408283594576,-0.5188012343537117,-0.43847317516331236,-0.5534141330722369,-0.01399139043648412,-0.022400410612359017,0.34093088153001755,-0.6877125442635595,-0.7120137271281678,0.11557610242484911,-0.4425117822751464,-0.6494418656033746,-0.6175702203215505,-0.40608849842426786,-0.375808534090259,-0.6926266957118699,-0.7699224917353038,-0.8353352537686934,-0.6387102680868489,-0.346635743073018,0.49496002541948975,0.08055663330568669
Danuel House Jr.,SF,PHI,0.6990567468505211,0.30932898234346473,0.957474412955701,-0.4689467573403269,-0.37241337578745337,-0.5234295964674838,-0.5637332960079926,-0.5685821623918236,0.04390400146151681,-0.3259840220157537,-0.2959555289844943,0.1322352891024069,-0.3756921926926933,-0.37292108620463466,0.11557610242484911,-0.7495211747037984,-0.4889563260247278,-0.5845126323452365,-0.5604310309214628,-0.6163723324341908,-0.6926266957118699,-0.4685840689507671,-0.34955357610740045,-0.6241329908639455,-0.4603356735404575,-0.14192829644558866,-0.10764380125472389
Duncan Robinson,F,MIA,0.6990567468505211,-0.26607372280700614,-0.3640512833915364,-0.09317009404540703,-0.5137952695793702,-0.5234295964674838,-0.5918158345419181,-0.4601580063680642,-0.9615815250036354,0.10095326330324679,0.2138517370726669,0.07260797698023201,-0.5269747873937194,-0.5887073122468831,0.8885951017343334,-0.7687092617305893,-0.6640314601105243,-0.7222525822465446,-0.5449967776717433,-0.5820060755279148,-0.6926266957118699,-0.8075897945833709,-0.22810815669207718,-0.6869274158241454,-0.4603356735404575,-0.14192829644558866,-0.37650156491245323
MarJon Beauchamp,F,MIL,-0.921956975064645,0.1449282094433302,0.6792584768825984,-0.4689467573403269,-0.5005672640657917,-0.5274509093403915,-0.5468837728876372,-0.4438943829645003,-0.722654271190134,-0.16177737381613816,-0.09700635198657773,0.09496821902604777,-0.5458851117313476,-0.5501740575964815,0.01647110251337671,-0.19306665092686656,-0.5473147040533266,-0.46881107442813763,-0.6298851705452005,-0.2898928918245692,-0.4449666049742603,-0.5439186746469012,-0.33437289868048503,-0.6174050167610668,-0.4603356735404575,-0.14192829644558866,-0.6655236608445123
P.J. Tucker,PF,PHI,2.551643857610711,1.0902326536191038,1.6530142531384577,0.2074512365905289,0.978420838631281,-0.5274509093403915,-0.5468837728876372,-0.492685253175192,-0.4040845994387985,-0.030412055256445678,-0.1094406755489475,0.5570798879729001,-0.6215264090818606,-0.6580671706176058,0.49217510208844395,0.9006543096002068,0.3499453581363801,0.5229165648612808,-0.43695700492370687,-0.30707602027770714,0.1918736283510211,-0.2425802518623646,1.3355016182802097,-0.24512378306845298,-0.4603356735404575,-0.14192829644558866,0.9072942565532046
Bismack Biyombo,C,PHX,0.9306301356955448,0.5148299484686328,0.6097044928643227,0.2826065692495129,-0.29098225927725924,-0.5334828786497532,-0.4177040956315798,-0.5441867272864778,1.0991660391378146,-0.9335486203543314,-0.9798433249148324,-2.3721118200289237,-0.5647954360689759,-0.29585457690383166,-1.8318371458355833,0.7855257874394622,0.13839623778270943,0.33008063499944956,-0.4678255114231459,-0.18679412110574134,-0.5511066438618073,2.5071328560465322,0.33357690810379287,-0.13523353938810312,-0.11923588213813885,-0.14192829644558866,0.3225286205976432
Sandro Mamukelashvili,PF,SAS,-0.6903835862196214,-0.2249735295819725,-0.08583534731843377,-0.318636092022359,-0.5511734869938855,-0.5334828786497532,-0.5412672651808521,-0.4791322336722221,-0.4538611106499446,-0.4409286757554846,-0.36434430857752814,-0.11372737340156314,-0.4324231657055781,-0.3960410389948755,-0.2114703972830095,0.42095213393043773,-0.2701124084174823,-0.08313921470447484,-0.4215227516739874,-0.46172417635594887,-0.6926266957118699,-0.3555821604065659,-0.6076250923649624,-0.4772388896177634,-0.23293581260557839,-0.14192829644558866,-0.7663453222161609
JT Thor,F,CHA,-1.3851037527546926,0.8436314942689019,-0.15538933133670943,1.7105578897702083,-0.1760563765124995,-0.535493535086207,-0.5525002805944224,-0.45744740246747023,-0.6828330622212172,-0.2931426923758306,-0.21513242582909067,-0.009379577187757816,-0.4891541387184629,-0.4731075482956785,-0.12227589736268449,-0.23144282498044808,-0.26281761116390745,-0.26495594857420157,-0.6221680439203409,-0.30707602027770714,-0.4095865920117447,0.058758170922172066,-0.39509560838814667,-0.5131214181664492,-0.4603356735404575,-0.14192829644558866,-1.0956960826968793
Willy Hernangomez,C,NOP,0.4674833580054973,-0.4304744957071407,-0.08583534731843377,-0.694412755317279,-0.7963163414657067,-0.535493535086207,-0.586199326835133,-0.6444790716084551,0.5914456247841244,-0.8842866258944467,-0.9114545453217986,-0.3373297938597176,-0.03530635461538466,-0.03382844528110153,0.2592783522964844,0.19069508960894863,-0.2190488276424583,-0.11068720468473646,-0.64531942379492,-0.392991662543397,-0.586486656824323,-0.3179148575584988,-0.42545696324197746,-0.5243347083379134,-0.23293581260557839,-0.14192829644558866,0.12760674194578936
Luke Kornet,C,BOS,0.23590996916047358,0.8436314942689019,1.4443523010836308,-0.018014761386423068,-0.3759327534011577,-0.5375041915226609,-0.4514031418722904,-0.6417684677078611,1.9652773342117578,-0.8842866258944467,-0.8990202217594289,-0.6503731825011339,-0.498609300887277,-0.534760755736321,0.46739885211057586,0.7279615263590898,-0.2992915974317817,-0.01702403875184694,-0.49097689129772515,-0.6335554608873287,-0.7987667345994167,0.925106136427715,-0.16738544698441554,-0.36286332986882786,-0.4603356735404575,-0.14192829644558866,0.4099073937864052
Garrison Mathews,SG,ATL,0.004336580315449876,0.22712859589339748,-0.5727132354463635,1.0341598958393525,-0.5188922992268041,-0.5455468172684764,-0.6760634501436946,-0.5577397467894477,-1.0412239429414696,0.10095326330324679,0.1392457956984482,0.2365830853162122,-0.34732670618625094,-0.4268676427151967,0.8885951017343334,-0.7111450006502169,-0.6567366628569494,-0.7002141902623353,-0.6993393101689384,-0.7366542316061565,-0.33882656608671347,-0.6192532803430354,-0.4558183180958083,-0.6667434935155097,-0.4603356735404575,-0.14192829644558866,-0.5848663317471935
Austin Rivers,SG,MIN,0.9306301356955448,0.1449282094433302,0.05327262071811755,0.2074512365905289,-0.11841139835699695,-0.5495681301413842,-0.5749663114215627,-0.5360549155846958,-0.32444218150096493,-0.22746003309598437,-0.21513242582909067,0.2365830853162122,-0.5175196252249052,-0.534760755736321,0.20972585234074817,-0.8262735228109616,-0.5400199067997518,-0.6451182103018122,-0.32120010555081063,-0.6679217177936047,-0.1973065142366509,-0.6569205831911026,-0.18256612441133097,-0.568066540006624,-0.4603356735404575,-0.14192829644558866,-0.9545457567765715
Ish Wainright,F,PHX,0.4674833580054973,0.4737297552435993,0.6097044928643227,0.2074512365905289,-0.2412255412904044,-0.5576107558871998,-0.6142818653690585,-0.48726404537400403,-0.9715368272458648,0.0024292743834774377,0.09572566323015394,0.08006139099550393,-0.5553402739001617,-0.5964139631769634,0.5565933520309014,-0.058750041739331245,-0.42330315074255415,-0.3365807225228818,-0.49097689129772515,-0.6851048462467426,0.15649361538850545,0.021090868074104985,0.37911894038453914,-0.43911370303478486,-0.4603356735404575,-0.14192829644558866,0.6182721606211455
Aaron Holiday,G,ATL,0.004336580315449876,0.5970303349187002,0.5401505088460471,0.5080725672264647,-0.3259333197168061,-0.5656533816330153,-0.5693498037147776,-0.506238272678162,-0.4936823196188621,-0.3424046868357153,-0.4327330881705619,0.6763345122172493,-0.5458851117313476,-0.5887073122468831,0.5813696020087695,-0.4425117822751464,-0.7515690271534224,-0.694704592266283,-0.2131603328027741,-0.4445410479028109,0.12111360242598981,-0.3555821604065659,-0.19774680183824636,-0.523213379320767,-0.4603356735404575,-0.14192829644558866,0.11416385376290286
Bryce McGowens,G,CHA,-1.3851037527546926,-0.1016729499068716,-0.5727132354463635,0.4329172345674808,-0.3966849455371387,-0.5676640380694692,-0.6367478961961989,-0.5550291428888536,-0.7126989689479046,-0.506611335035331,-0.48247038242004103,0.05024773493441677,-0.23386476016048138,-0.21878806760302869,0.11557610242484911,-0.5384522174091001,-0.5764938930676261,-0.5900222303412889,-0.4832597646728654,-0.3242591487308451,-0.6572466827493542,-0.5815859774949683,-0.668347802072624,-0.6588941903954847,-0.4603356735404575,-0.14192829644558866,-1.0083173095081173
Malachi Flynn,PG,TOR,-0.4588101973745976,0.18602840266836385,0.3314885567912202,-0.018014761386423068,-0.5134311960331249,-0.5676640380694692,-0.5974323422487032,-0.4466049868650943,-1.0710898496681571,-0.16177737381613816,-0.15296080801724177,0.25894332736202746,-0.5647954360689759,-0.5810006613168027,0.15521810238943795,-0.6343926525430539,-0.6640314601105243,-0.6836853962741785,-0.3597857386751094,-0.6335554608873287,-0.4449666049742603,-0.6569205831911026,-0.4102762858150621,-0.6218903328296526,-0.4603356735404575,-0.14192829644558866,-0.2689584594493615
Patty Mills,PG,BKN,1.8569236910756397,-0.3482741092570734,-0.4336052674098121,-0.16832542670439102,-0.6641576441786704,-0.5676640380694692,-0.6030488499554882,-0.5360549155846958,-0.5633694353144663,-0.12893604417621504,-0.14674364623605687,0.3558377095605614,-0.5647954360689759,-0.6041206141070437,0.5268618520574593,-0.7687092617305893,-0.8464013914498956,-0.8599925321478528,-0.4678255114231459,-0.5476398186216389,-0.6572466827493542,-0.6945878860391697,-0.9112386409032706,-0.7172032992870989,-0.4603356735404575,-0.14192829644558866,-0.4437160058268856
Duane Washington Jr.,PG,NYK,-0.6903835862196214,-0.7181758482823761,-0.5031592514280878,-0.769568087976263,-0.8738640068159513,-0.5716853509423769,-0.5581167883012075,-0.40865653225677856,-1.0014027339725522,-0.27672202755586905,-0.2897383672033094,0.3111172254689304,-0.6498918955883031,-0.6503605196875254,-0.29570964720776116,-0.8838377838913338,-0.8609909859570453,-0.9040693161162714,-0.41380562504912766,-0.47890730480908683,-0.975666799411995,-0.6569205831911026,-1.0478647377455093,-0.7497218407843452,-0.4603356735404575,-0.14192829644558866,-0.04042936034029155
Thaddeus Young,PF,TOR,1.8569236910756397,0.22712859589339748,-0.08583534731843377,0.5080725672264647,-0.38636952839352245,-0.5797279766881924,-0.4794856804062159,-0.5658715584912296,0.7706410651442503,-0.8350246314345621,-0.7684598243545461,-1.0603109533410837,-0.6309815712506748,-0.6349472178273649,-0.1718283973184207,0.4401402209572285,-0.4160083534889793,-0.18782157662946902,-0.32120010555081063,-0.34144227718398307,0.7225738227887556,-0.6192532803430354,-0.061120704996007705,-0.40323117448609924,-0.4603356735404575,-0.14192829644558866,-0.6184735522044097
